,order_id,order_datetime,customer_id,customer_city,restaurant_id,restaurant_name,cuisine,order_amount,discount_amount,distance_km,prep_time_mins,sugar_fee,delivery_time_mins,delivery_partner,rating,payment_method,delivery_status,customer_age_group,customer_type,customer_segment,customer_membership,restaurant_type,platform_fee,delivery_fee,coupon_code_used,is_first_order,order_date,order_month,order_weekday,order_hour,total_payable,expected_delivery_mins,delayed_mins,is_delayed,delivery_efficiency,order_value_bin,is_repeat_customer,is_first_order_binary
84,ORD00085,2024-12-22 13:20:00,CUST02768,Bangalore,REST125,Foodie's Corner,Biryani,805,83,5.85,15,6,37,DP020,5,Card,Delayed,46-60,Returning,Regular,Normal,Dine-in,8,23,SAVE20,No,2024-12-22,2024-12,Sunday,13,759,38.4,-1.3999999999999986,0,6.32,High,1,0
85,ORD00086,2024-12-12 14:09:00,CUST00338,Delhi,REST063,Foodie's Corner,Fast Food,505,191,10.6,22,19,41,DP024,5,Card,Delivered,18-25,Returning,Regular,Swiggy One,Dine-in,3,14,NEW50,No,2024-12-12,2024-12,Thursday,14,350,64.4,-23.400000000000006,0,3.87,Mid,1,0
86,ORD00087,2024-02-24 04:26:00,CUST00879,Bangalore,REST054,Biryani House,South Indian,390,21,0.76,26,10,75,DP019,4,UPI,Delivered,46-60,Returning,Budget,Normal,Cloud Kitchen,11,37,TRYNEW,No,2024-02-24,2024-02,Saturday,4,427,29.04,45.96,1,98.68,Mid,0,0
87,ORD00088,2024-12-11 07:13:00,CUST01077,Chennai,REST174,Dragon Bowl,Italian,378,23,7.19,35,9,58,DP026,3,Card,Cancelled,26-35,Returning,Regular,Swiggy One,Franchise,13,32,NONE,No,2024-12-11,2024-12,Wednesday,7,409,63.760000000000005,-5.760000000000005,0,8.07,Mid,1,0
88,ORD00089,2024-03-08 06:15:00,CUST00792,Mumbai,REST168,Sweet Treats,Biryani,770,74,3.17,22,25,71,DP033,1,COD,Delivered,46-60,New,Budget,Swiggy One,Cloud Kitchen,3,29,NONE,Yes,2024-03-08,2024-03,Friday,6,753,34.68,36.32,1,22.4,High,1,1
89,ORD00090,2024-12-02 14:05:00,CUST02265,Bangalore,REST177,Burger Street,Fast Food,1080,133,1.23,19,11,57,DP032,4,UPI,Cancelled,18-25,Returning,Regular,Normal,Dine-in,4,17,NEW50,No,2024-12-02,2024-12,Monday,14,979,23.92,33.08,1,46.34,High,1,0
90,ORD00091,2024-05-01 16:30:00,CUST00764,Chennai,REST166,Biryani House,Desserts,1004,166,11.0,36,12,76,DP035,1,COD,Delayed,46-60,Returning,Budget,Swiggy One,Cloud Kitchen,15,36,NONE,No,2024-05-01,2024-05,Wednesday,16,901,80.0,-4.0,0,6.91,High,1,0
91,ORD00092,2024-01-15 21:47:00,CUST02236,Delhi,REST098,Sweet Treats,South Indian,678,109,9.89,15,11,40,DP025,2,COD,Delivered,18-25,Returning,Regular,Normal,Dine-in,8,26,NEW50,No,2024-01-15,2024-01,Monday,21,614,54.56,-14.560000000000002,0,4.04,High,1,0
92,ORD00093,2024-03-23 02:57:00,CUST00380,Hyderabad,REST121,Spice Hub,Biryani,416,89,2.63,35,11,89,DP033,3,Card,Cancelled,18-25,Returning,Budget,Swiggy One,Franchise,4,15,SAVE20,No,2024-03-23,2024-03,Saturday,2,357,45.519999999999996,43.480000000000004,1,33.84,Mid,0,0
93,ORD00094,2024-11-01 00:02:00,CUST00493,Pune,REST063,Burger Street,Bakery,1302,36,10.12,32,5,78,DP024,4,UPI,Delayed,26-35,Returning,Budget,Swiggy One,Franchise,15,38,FESTIVE30,No,2024-11-01,2024-11,Friday,0,1324,72.47999999999999,5.52000000000001,1,7.71,Very High,1,0
94,ORD00095,2024-03-28 03:03:00,CUST01181,Kolkata,REST055,Spice Hub,North Indian,369,50,2.18,27,2,83,DP049,5,Card,Delivered,46-60,Returning,Premium,Normal,Franchise,6,12,SAVE20,No,2024-03-28,2024-03,Thursday,3,339,35.72,47.28,1,38.07,Mid,1,0
95,ORD00096,2024-01-09 21:58:00,CUST02063,Delhi,REST007,Spice Hub,Fast Food,1255,59,5.98,36,7,38,DP009,2,UPI,Cancelled,18-25,Returning,Premium,Normal,Dine-in,15,33,NONE,No,2024-01-09,2024-01,Tuesday,21,1251,59.92,-21.92,0,6.35,Very High,1,0
96,ORD00097,2024-07-15 04:35:00,CUST00065,Mumbai,REST096,Dragon Bowl,Fast Food,710,71,8.85,29,16,87,DP037,2,UPI,Cancelled,26-35,Returning,Premium,Normal,Franchise,13,12,TRYNEW,No,2024-07-15,2024-07,Monday,4,680,64.4,22.599999999999994,1,9.83,High,1,0
97,ORD00098,2024-01-31 22:16:00,CUST02569,Kolkata,REST067,Taste of India,Chinese,1193,127,6.64,32,29,88,DP037,2,COD,Delivered,18-25,New,Premium,Swiggy One,Franchise,11,40,NONE,Yes,2024-01-31,2024-01,Wednesday,22,1146,58.56,29.439999999999998,1,13.25,Very High,1,1
98,ORD00099,2024-11-22 03:48:00,CUST01368,Pune,REST080,Dragon Bowl,Desserts,1210,61,10.28,22,12,25,DP011,1,UPI,Delayed,26-35,Returning,Regular,Normal,Dine-in,12,12,TRYNEW,No,2024-11-22,2024-11,Friday,3,1185,63.12,-38.12,0,2.43,Very High,1,0
99,ORD00100,2024-07-12 20:48:00,CUST01153,Delhi,REST162,Biryani House,Biryani,531,178,7.59,36,7,81,DP021,1,COD,Delivered,18-25,Returning,Budget,Normal,Dine-in,8,29,NONE,No,2024-07-12,2024-07,Friday,20,397,66.36,14.64,1,10.67,Mid,1,0
100,ORD00101,2024-04-03 05:28:00,CUST02028,Ahmedabad,REST060,Taste of India,South Indian,188,27,5.47,24,4,67,DP017,2,Card,Cancelled,18-25,New,Budget,Normal,Cloud Kitchen,10,19,NONE,Yes,2024-04-03,2024-04,Wednesday,5,194,45.879999999999995,21.120000000000005,1,12.25,Low,1,1
101,ORD00102,2024-05-19 14:56:00,CUST02696,Delhi,REST166,Taste of India,North Indian,1282,239,11.14,15,23,57,DP016,4,COD,Cancelled,36-45,Returning,Budget,Normal,Cloud Kitchen,4,21,NEW50,No,2024-05-19,2024-05,Sunday,14,1091,59.56,-2.5600000000000023,0,5.12,Very High,1,0
102,ORD00103,2024-05-02 03:12:00,CUST01496,Delhi,REST184,Biryani House,Biryani,578,231,0.92,20,27,41,DP005,1,COD,Delayed,36-45,New,Premium,Normal,Dine-in,10,14,NONE,Yes,2024-05-02,2024-05,Thursday,3,398,23.68,17.32,1,44.57,Mid,1,1
103,ORD00104,2024-11-17 22:47:00,CUST01163,Ahmedabad,REST183,Taste of India,Bakery,1237,152,6.12,17,3,15,DP044,3,UPI,Delayed,26-35,Returning,Regular,Normal,Franchise,8,11,NONE,No,2024-11-17,2024-11,Sunday,22,1107,41.480000000000004,-26.480000000000004,0,2.45,Very High,1,0
104,ORD00105,2024-03-15 16:16:00,CUST01523,Delhi,REST133,Burger Street,Italian,1348,6,8.1,23,15,63,DP046,5,UPI,Delayed,26-35,New,Regular,Normal,Dine-in,3,33,TRYNEW,Yes,2024-03-15,2024-03,Friday,16,1393,55.4,7.600000000000001,1,7.78,Very High,1,1
105,ORD00106,2024-02-01 09:16:00,CUST02641,Kolkata,REST017,Foodie's Corner,Fast Food,940,64,10.11,22,17,62,DP010,4,COD,Delayed,26-35,Returning,Regular,Normal,Franchise,10,32,SAVE20,No,2024-02-01,2024-02,Thursday,9,935,62.44,-0.4399999999999977,0,6.13,High,1,0
106,ORD00107,2024-11-14 05:36:00,CUST00392,Mumbai,REST168,Biryani House,Italian,181,122,6.72,31,3,67,DP013,3,Card,Delayed,46-60,Returning,Premium,Normal,Franchise,6,17,NEW50,No,2024-11-14,2024-11,Thursday,5,85,57.879999999999995,9.120000000000005,1,9.97,Low,1,0
107,ORD00108,2024-10-29 00:07:00,CUST01699,Pune,REST117,Sweet Treats,Italian,1094,35,10.68,11,10,25,DP047,1,COD,Cancelled,26-35,New,Budget,Normal,Franchise,10,39,SAVE20,Yes,2024-10-29,2024-10,Tuesday,0,1118,53.72,-28.72,0,2.34,Very High,1,1
108,ORD00109,2024-11-13 11:10:00,CUST00419,Chennai,REST109,Biryani House,Italian,680,237,5.4,10,7,23,DP006,5,Card,Cancelled,36-45,New,Regular,Normal,Cloud Kitchen,7,22,SAVE20,Yes,2024-11-13,2024-11,Wednesday,11,479,31.6,-8.600000000000001,0,4.26,Mid,1,1
109,ORD00110,2024-07-23 08:11:00,CUST02337,Bangalore,REST072,Foodie's Corner,Desserts,255,72,4.15,14,25,75,DP037,2,Card,Delayed,26-35,Returning,Premium,Normal,Dine-in,4,17,NONE,No,2024-07-23,2024-07,Tuesday,8,229,30.6,44.4,1,18.07,Mid,1,0
110,ORD00111,2024-08-08 19:12:00,CUST00379,Ahmedabad,REST146,Dragon Bowl,Chinese,631,29,11.7,20,0,36,DP016,5,UPI,Cancelled,26-35,Returning,Budget,Normal,Franchise,9,19,TRYNEW,No,2024-08-08,2024-08,Thursday,19,630,66.8,-30.799999999999997,0,3.08,High,1,0
111,ORD00112,2024-09-30 10:01:00,CUST01797,Hyderabad,REST172,Dragon Bowl,Biryani,355,226,8.17,19,26,85,DP006,2,Card,Delivered,18-25,Returning,Budget,Normal,Dine-in,13,12,FESTIVE30,No,2024-09-30,2024-09,Monday,10,180,51.68,33.32,1,10.4,Low,1,0
112,ORD00113,2024-01-11 07:01:00,CUST02279,Ahmedabad,REST082,Dragon Bowl,Italian,1420,284,5.4,39,12,58,DP029,3,COD,Delayed,46-60,New,Regular,Normal,Cloud Kitchen,4,13,SAVE20,Yes,2024-01-11,2024-01,Thursday,7,1165,60.6,-2.6000000000000014,0,10.74,Very High,1,1
113,ORD00114,2024-07-04 11:20:00,CUST02089,Pune,REST149,Taste of India,South Indian,984,4,10.6,21,20,44,DP025,3,UPI,Delivered,26-35,Returning,Regular,Normal,Dine-in,8,34,NONE,No,2024-07-04,2024-07,Thursday,11,1042,63.4,-19.4,0,4.15,Very High,1,0
114,ORD00115,2024-03-08 12:36:00,CUST02183,Bangalore,REST178,Foodie's Corner,South Indian,238,64,8.36,19,26,74,DP023,4,UPI,Delayed,36-45,Returning,Budget,Normal,Dine-in,8,19,SAVE20,No,2024-03-08,2024-03,Friday,12,227,52.44,21.560000000000002,1,8.85,Mid,1,0
115,ORD00116,2024-05-24 02:34:00,CUST00201,Bangalore,REST134,Burger Street,North Indian,1486,234,7.84,18,21,69,DP011,3,UPI,Cancelled,46-60,Returning,Regular,Normal,Franchise,8,38,SAVE20,No,2024-05-24,2024-05,Friday,2,1319,49.36,19.64,1,8.8,Very High,1,0
116,ORD00117,2024-04-27 17:53:00,CUST01864,Hyderabad,REST098,Biryani House,North Indian,1184,114,8.88,11,3,53,DP029,1,Card,Delayed,26-35,Returning,Budget,Normal,Cloud Kitchen,11,13,NONE,No,2024-04-27,2024-04,Saturday,17,1097,46.52,6.479999999999997,1,5.97,Very High,1,0
117,ORD00118,2024-04-19 17:46:00,CUST00780,Pune,REST083,Biryani House,Bakery,1222,245,8.99,32,3,55,DP021,1,COD,Cancelled,46-60,Returning,Premium,Normal,Cloud Kitchen,13,25,TRYNEW,No,2024-04-19,2024-04,Friday,17,1018,67.96000000000001,-12.960000000000008,0,6.12,Very High,1,0
118,ORD00119,2024-04-25 17:21:00,CUST02978,Kolkata,REST199,Biryani House,Italian,1045,16,6.17,34,3,23,DP026,5,COD,Cancelled,18-25,New,Regular,Swiggy One,Cloud Kitchen,14,27,SAVE20,Yes,2024-04-25,2024-04,Thursday,17,1073,58.68,-35.68,0,3.73,Very High,1,1
119,ORD00120,2024-05-04 17:48:00,CUST00503,Mumbai,REST015,Taste of India,Italian,1344,36,5.32,13,12,15,DP041,2,UPI,Cancelled,46-60,Returning,Regular,Normal,Dine-in,12,25,SAVE20,No,2024-05-04,2024-05,Saturday,17,1357,34.28,-19.28,0,2.82,Very High,1,0
120,ORD00121,2024-09-29 13:15:00,CUST02455,Hyderabad,REST160,Taste of India,Chinese,292,218,10.96,13,18,17,DP037,5,Card,Cancelled,18-25,Returning,Regular,Swiggy One,Cloud Kitchen,7,36,SAVE20,No,2024-09-29,2024-09,Sunday,13,135,56.84,-39.84,0,1.55,Low,1,0
121,ORD00122,2024-01-23 15:05:00,CUST01752,Mumbai,REST197,Italiano Kitchen,Biryani,356,136,6.22,35,15,83,DP011,4,COD,Delayed,26-35,New,Regular,Normal,Franchise,9,15,NONE,Yes,2024-01-23,2024-01,Tuesday,15,259,59.879999999999995,23.120000000000005,1,13.34,Mid,1,1
122,ORD00123,2024-10-04 00:11:00,CUST00805,Kolkata,REST059,Burger Street,Italian,658,245,2.98,30,27,25,DP038,4,Card,Delivered,36-45,New,Premium,Swiggy One,Cloud Kitchen,9,34,FESTIVE30,Yes,2024-10-04,2024-10,Friday,0,483,41.92,-16.92,0,8.39,Mid,1,1
123,ORD00124,2024-04-02 03:19:00,CUST02147,Bangalore,REST044,Dragon Bowl,Italian,1374,37,6.5,38,13,18,DP024,1,UPI,Delayed,18-25,Returning,Regular,Normal,Cloud Kitchen,5,35,FESTIVE30,No,2024-04-02,2024-04,Tuesday,3,1390,64.0,-46.0,0,2.77,Very High,1,0
124,ORD00125,2024-06-14 00:33:00,CUST02732,Mumbai,REST104,Sweet Treats,Desserts,164,250,0.9,38,9,47,DP017,4,COD,Cancelled,46-60,New,Premium,Normal,Franchise,4,38,NEW50,Yes,2024-06-14,2024-06,Friday,0,-35,41.6,5.399999999999999,1,52.22,,1,1
125,ORD00126,2024-08-13 05:06:00,CUST01896,Kolkata,REST033,Italiano Kitchen,Biryani,360,52,8.82,39,4,47,DP009,1,COD,Delayed,18-25,Returning,Regular,Normal,Cloud Kitchen,15,26,NEW50,No,2024-08-13,2024-08,Tuesday,5,353,74.28,-27.28,0,5.33,Mid,1,0
126,ORD00127,2024-08-26 13:16:00,CUST02774,Kolkata,REST042,Italiano Kitchen,Italian,178,202,1.96,15,14,59,DP008,2,Card,Delivered,36-45,Returning,Budget,Normal,Cloud Kitchen,9,11,FESTIVE30,No,2024-08-26,2024-08,Monday,13,10,22.84,36.16,1,30.1,Low,1,0
127,ORD00128,2024-11-30 10:23:00,CUST01571,Chennai,REST058,Taste of India,Fast Food,1363,48,1.78,21,5,34,DP030,5,Card,Delayed,18-25,New,Budget,Normal,Dine-in,13,28,TRYNEW,Yes,2024-11-30,2024-11,Saturday,10,1361,28.12,5.879999999999999,1,19.1,Very High,1,1
128,ORD00129,2024-04-06 07:34:00,CUST00961,Hyderabad,REST068,Dragon Bowl,Fast Food,337,121,11.38,16,18,51,DP007,4,UPI,Cancelled,26-35,Returning,Premium,Normal,Cloud Kitchen,15,20,SAVE20,No,2024-04-06,2024-04,Saturday,7,269,61.52,-10.520000000000003,0,4.48,Mid,0,0
129,ORD00130,2024-02-20 16:38:00,CUST02661,Chennai,REST033,Dragon Bowl,Desserts,1323,15,9.38,34,13,35,DP037,2,UPI,Cancelled,26-35,Returning,Premium,Normal,Franchise,13,40,FESTIVE30,No,2024-02-20,2024-02,Tuesday,16,1374,71.52000000000001,-36.52000000000001,0,3.73,Very High,1,0
130,ORD00131,2024-01-20 10:22:00,CUST01486,Ahmedabad,REST112,Biryani House,Desserts,674,268,5.26,31,26,72,DP049,4,COD,Cancelled,18-25,Returning,Regular,Normal,Franchise,7,35,TRYNEW,No,2024-01-20,2024-01,Saturday,10,474,52.04,19.96,1,13.69,Mid,1,0
131,ORD00132,2024-03-05 20:32:00,CUST02691,Bangalore,REST155,Taste of India,Chinese,1095,235,3.26,39,10,65,DP023,3,COD,Delayed,36-45,New,Regular,Normal,Franchise,7,15,SAVE20,Yes,2024-03-05,2024-03,Tuesday,20,892,52.04,12.96,1,19.94,High,1,1
132,ORD00133,2024-05-05 10:07:00,CUST01029,Hyderabad,REST187,Dragon Bowl,Desserts,306,120,10.2,28,2,85,DP009,4,UPI,Delayed,46-60,New,Premium,Normal,Dine-in,4,33,TRYNEW,Yes,2024-05-05,2024-05,Sunday,10,225,68.8,16.200000000000003,1,8.33,Mid,1,1
133,ORD00134,2024-11-01 14:31:00,CUST00503,Bangalore,REST148,Sweet Treats,Chinese,229,138,11.64,11,24,30,DP019,2,COD,Delivered,18-25,Returning,Budget,Swiggy One,Dine-in,13,24,FESTIVE30,No,2024-11-01,2024-11,Friday,14,152,57.56,-27.560000000000002,0,2.58,Low,1,0
134,ORD00135,2024-08-27 18:02:00,CUST02815,Chennai,REST118,Italiano Kitchen,Desserts,1446,86,6.35,31,1,50,DP044,4,COD,Delivered,46-60,Returning,Premium,Normal,Cloud Kitchen,10,33,TRYNEW,No,2024-08-27,2024-08,Tuesday,18,1404,56.4,-6.399999999999999,0,7.87,Very High,1,0
135,ORD00136,2024-10-04 10:46:00,CUST00398,Pune,REST136,Foodie's Corner,Desserts,809,129,7.17,39,5,64,DP008,3,Card,Delivered,36-45,Returning,Regular,Normal,Dine-in,6,32,TRYNEW,No,2024-10-04,2024-10,Friday,10,723,67.68,-3.680000000000007,0,8.93,High,1,0
136,ORD00137,2024-02-20 10:38:00,CUST00871,Kolkata,REST150,Foodie's Corner,South Indian,775,251,3.3,34,23,89,DP048,4,COD,Cancelled,18-25,Returning,Budget,Normal,Franchise,8,18,FESTIVE30,No,2024-02-20,2024-02,Tuesday,10,573,47.2,41.8,1,26.97,High,1,0
137,ORD00138,2024-08-28 01:49:00,CUST02843,Bangalore,REST193,Taste of India,Chinese,381,274,7.28,28,7,62,DP046,2,Card,Delayed,26-35,Returning,Regular,Swiggy One,Cloud Kitchen,15,34,SAVE20,No,2024-08-28,2024-08,Wednesday,1,163,57.120000000000005,4.8799999999999955,0,8.52,Low,1,0
138,ORD00139,2024-05-20 03:16:00,CUST00393,Hyderabad,REST151,Biryani House,Bakery,309,46,5.11,13,0,43,DP014,1,UPI,Delayed,36-45,Returning,Premium,Normal,Cloud Kitchen,12,33,NEW50,No,2024-05-20,2024-05,Monday,3,308,33.44,9.560000000000002,1,8.41,Mid,1,0
139,ORD00140,2024-12-26 20:17:00,CUST00207,Ahmedabad,REST017,Biryani House,South Indian,493,78,10.22,12,29,56,DP028,2,UPI,Cancelled,46-60,Returning,Budget,Normal,Franchise,4,11,SAVE20,No,2024-12-26,2024-12,Thursday,20,459,52.88,3.1199999999999974,0,5.48,Mid,1,0
140,ORD00141,2024-04-15 13:19:00,CUST01039,Hyderabad,REST098,Dragon Bowl,Desserts,1462,297,4.84,32,27,73,DP035,1,UPI,Cancelled,26-35,Returning,Budget,Normal,Franchise,5,29,NONE,No,2024-04-15,2024-04,Monday,13,1226,51.36,21.64,1,15.08,Very High,1,0
141,ORD00142,2024-02-15 08:23:00,CUST01882,Bangalore,REST158,Sweet Treats,Biryani,354,218,7.96,13,13,69,DP007,1,Card,Delivered,18-25,Returning,Budget,Normal,Franchise,12,32,NEW50,No,2024-02-15,2024-02,Thursday,8,193,44.84,24.159999999999997,1,8.67,Low,1,0
142,ORD00143,2024-09-16 09:09:00,CUST02940,Hyderabad,REST010,Burger Street,Italian,1144,110,2.84,37,15,88,DP006,5,UPI,Cancelled,36-45,Returning,Regular,Normal,Franchise,8,10,NEW50,No,2024-09-16,2024-09,Monday,9,1067,48.36,39.64,1,30.99,Very High,1,0
143,ORD00144,2024-07-03 00:48:00,CUST01485,Ahmedabad,REST066,Taste of India,Desserts,987,226,1.54,23,16,81,DP030,2,Card,Cancelled,18-25,Returning,Premium,Normal,Franchise,10,24,NEW50,No,2024-07-03,2024-07,Wednesday,0,811,29.16,51.84,1,52.6,High,1,0
144,ORD00145,2024-12-23 09:03:00,CUST00864,Kolkata,REST013,Burger Street,Chinese,454,274,0.96,15,7,36,DP037,5,COD,Cancelled,46-60,Returning,Budget,Normal,Franchise,8,15,NONE,No,2024-12-23,2024-12,Monday,9,210,18.84,17.16,1,37.5,Mid,1,0
145,ORD00146,2024-08-07 15:06:00,CUST02791,Pune,REST154,Foodie's Corner,Bakery,819,255,5.28,15,16,16,DP016,1,Card,Delivered,18-25,New,Regular,Swiggy One,Franchise,11,31,NONE,Yes,2024-08-07,2024-08,Wednesday,15,622,36.120000000000005,-20.120000000000005,0,3.03,High,1,1
146,ORD00147,2024-11-14 17:45:00,CUST00564,Kolkata,REST167,Italiano Kitchen,Chinese,549,38,2.38,18,12,22,DP043,4,COD,Cancelled,18-25,New,Premium,Normal,Cloud Kitchen,7,15,NONE,Yes,2024-11-14,2024-11,Thursday,17,545,27.52,-5.52,0,9.24,High,1,1
147,ORD00148,2024-04-03 18:58:00,CUST01021,Hyderabad,REST049,Dragon Bowl,Desserts,255,134,11.89,14,18,55,DP001,1,UPI,Delivered,46-60,Returning,Premium,Normal,Dine-in,10,13,NEW50,No,2024-04-03,2024-04,Wednesday,18,162,61.56,-6.560000000000002,0,4.63,Low,1,0
148,ORD00149,2024-05-30 06:02:00,CUST00096,Ahmedabad,REST103,Italiano Kitchen,Chinese,1255,294,9.68,16,8,25,DP042,2,COD,Delayed,18-25,New,Budget,Normal,Franchise,9,40,FESTIVE30,Yes,2024-05-30,2024-05,Thursday,6,1018,54.72,-29.72,0,2.58,Very High,0,1
149,ORD00150,2024-01-15 01:40:00,CUST01924,Ahmedabad,REST140,Burger Street,South Indian,491,97,8.47,22,2,38,DP017,2,COD,Cancelled,36-45,New,Budget,Normal,Dine-in,13,22,FESTIVE30,Yes,2024-01-15,2024-01,Monday,1,431,55.88,-17.880000000000003,0,4.49,Mid,1,1
150,ORD00151,2024-11-25 01:40:00,CUST01758,Bangalore,REST106,Dragon Bowl,Biryani,1135,33,9.74,10,17,40,DP007,2,UPI,Cancelled,26-35,Returning,Premium,Normal,Cloud Kitchen,11,19,SAVE20,No,2024-11-25,2024-11,Monday,1,1149,48.96,-8.96,0,4.11,Very High,1,0
151,ORD00152,2024-03-29 20:39:00,CUST02533,Chennai,REST005,Spice Hub,Biryani,1101,67,3.52,33,0,49,DP035,2,COD,Delivered,46-60,Returning,Regular,Normal,Franchise,7,36,NONE,No,2024-03-29,2024-03,Friday,20,1077,47.08,1.9200000000000017,0,13.92,Very High,1,0
152,ORD00153,2024-07-23 10:03:00,CUST02279,Hyderabad,REST010,Italiano Kitchen,South Indian,198,190,10.61,11,12,19,DP005,4,COD,Delayed,46-60,Returning,Premium,Normal,Franchise,5,31,NONE,No,2024-07-23,2024-07,Tuesday,10,56,53.44,-34.44,0,1.79,Low,1,0
153,ORD00154,2024-09-25 15:32:00,CUST02797,Hyderabad,REST197,Taste of India,Desserts,355,198,11.89,29,12,29,DP027,5,Card,Delayed,18-25,Returning,Regular,Normal,Franchise,5,12,NEW50,No,2024-09-25,2024-09,Wednesday,15,186,76.56,-47.56,0,2.44,Low,1,0
154,ORD00155,2024-11-19 07:38:00,CUST01679,Hyderabad,REST060,Italiano Kitchen,North Indian,1391,47,3.83,19,11,28,DP030,3,COD,Cancelled,18-25,Returning,Premium,Normal,Cloud Kitchen,10,11,FESTIVE30,No,2024-11-19,2024-11,Tuesday,7,1376,34.32,-6.32,0,7.31,Very High,1,0
155,ORD00156,2024-06-22 23:14:00,CUST00541,Hyderabad,REST040,Italiano Kitchen,South Indian,940,258,11.82,32,0,51,DP044,5,UPI,Delayed,36-45,Returning,Premium,Normal,Franchise,6,10,SAVE20,No,2024-06-22,2024-06,Saturday,23,698,79.28,-28.28,0,4.31,High,1,0
156,ORD00157,2024-05-15 12:11:00,CUST01060,Bangalore,REST194,Dragon Bowl,South Indian,1486,212,4.18,37,9,32,DP042,1,Card,Delivered,46-60,Returning,Regular,Normal,Franchise,12,12,FESTIVE30,No,2024-05-15,2024-05,Wednesday,12,1307,53.72,-21.72,0,7.66,Very High,0,0
157,ORD00158,2024-05-22 23:49:00,CUST02573,Chennai,REST061,Foodie's Corner,Fast Food,380,161,0.63,15,18,81,DP035,2,COD,Delivered,36-45,Returning,Premium,Normal,Franchise,5,24,NONE,No,2024-05-22,2024-05,Wednesday,23,266,17.52,63.480000000000004,1,128.57,Mid,1,0
158,ORD00159,2024-11-16 17:05:00,CUST01184,Chennai,REST119,Burger Street,Desserts,1032,112,4.72,13,21,60,DP016,2,UPI,Delivered,18-25,Returning,Premium,Normal,Cloud Kitchen,4,29,TRYNEW,No,2024-11-16,2024-11,Saturday,17,974,31.88,28.12,1,12.71,High,1,0
159,ORD00160,2024-02-24 10:07:00,CUST01723,Mumbai,REST035,Spice Hub,Chinese,875,136,11.89,17,6,82,DP006,3,Card,Delivered,46-60,Returning,Premium,Swiggy One,Cloud Kitchen,8,38,TRYNEW,No,2024-02-24,2024-02,Saturday,10,791,64.56,17.439999999999998,1,6.9,High,1,0
160,ORD00161,2024-10-10 09:16:00,CUST01820,Hyderabad,REST068,Italiano Kitchen,South Indian,433,11,7.8,23,13,71,DP016,5,Card,Delivered,26-35,Returning,Budget,Normal,Cloud Kitchen,11,21,TRYNEW,No,2024-10-10,2024-10,Thursday,9,467,54.2,16.799999999999997,1,9.1,Mid,1,0
161,ORD00162,2024-06-03 02:54:00,CUST02626,Hyderabad,REST170,Sweet Treats,Chinese,425,237,8.5,38,5,54,DP008,1,COD,Delayed,18-25,Returning,Regular,Normal,Cloud Kitchen,12,37,SAVE20,No,2024-06-03,2024-06,Monday,2,242,72.0,-18.0,0,6.35,Mid,1,0
162,ORD00163,2024-05-05 20:25:00,CUST02730,Mumbai,REST096,Burger Street,Chinese,582,283,3.24,25,5,59,DP020,2,Card,Delayed,36-45,Returning,Premium,Normal,Dine-in,14,37,TRYNEW,No,2024-05-05,2024-05,Sunday,20,355,37.96,21.04,1,18.21,Mid,1,0
163,ORD00164,2024-10-01 21:24:00,CUST02605,Chennai,REST189,Sweet Treats,Fast Food,1358,175,2.18,24,8,30,DP031,3,Card,Cancelled,18-25,Returning,Regular,Normal,Franchise,3,25,NEW50,No,2024-10-01,2024-10,Tuesday,21,1219,32.72,-2.719999999999999,0,13.76,Very High,1,0
164,ORD00165,2024-12-12 02:04:00,CUST01598,Ahmedabad,REST065,Burger Street,Desserts,782,224,10.68,22,19,76,DP020,3,UPI,Cancelled,46-60,New,Budget,Normal,Cloud Kitchen,10,39,SAVE20,Yes,2024-12-12,2024-12,Thursday,2,626,64.72,11.280000000000001,1,7.12,High,1,1
165,ORD00166,2024-02-28 07:16:00,CUST02694,Ahmedabad,REST127,Sweet Treats,Chinese,365,74,5.25,21,15,37,DP009,1,UPI,Delayed,46-60,Returning,Regular,Swiggy One,Dine-in,6,28,TRYNEW,No,2024-02-28,2024-02,Wednesday,7,340,42.0,-5.0,0,7.05,Mid,1,0
166,ORD00167,2024-09-26 22:43:00,CUST00796,Delhi,REST122,Foodie's Corner,Bakery,246,134,0.63,16,4,87,DP030,3,Card,Delayed,46-60,Returning,Budget,Normal,Dine-in,6,32,TRYNEW,No,2024-09-26,2024-09,Thursday,22,154,18.52,68.48,1,138.1,Low,1,0
167,ORD00168,2024-05-29 08:19:00,CUST01052,Kolkata,REST031,Biryani House,South Indian,1104,81,3.88,24,14,65,DP013,3,Card,Cancelled,36-45,New,Premium,Swiggy One,Dine-in,10,22,NONE,Yes,2024-05-29,2024-05,Wednesday,8,1069,39.519999999999996,25.480000000000004,1,16.75,Very High,1,1
168,ORD00169,2024-11-25 17:10:00,CUST01644,Delhi,REST160,Spice Hub,Chinese,1292,82,2.75,15,29,15,DP026,5,Card,Cancelled,18-25,Returning,Premium,Normal,Dine-in,11,25,NONE,No,2024-11-25,2024-11,Monday,17,1275,26.0,-11.0,0,5.45,Very High,1,0
169,ORD00170,2024-06-14 20:26:00,CUST01364,Chennai,REST008,Spice Hub,North Indian,514,141,7.44,30,0,59,DP002,2,Card,Delivered,26-35,Returning,Regular,Swiggy One,Franchise,6,11,SAVE20,No,2024-06-14,2024-06,Friday,20,390,59.760000000000005,-0.7600000000000051,0,7.93,Mid,1,0
